episode,step,domain,action,reward,completed,blocked,remaining_product,blocked_product,remaining_mcp,blocked_mcp
4,24,product,execute_tasks,2.2083333333333335,2,1,6,3,19,8
4,25,product,recover_critics,-0.1383333333333333,0,0,6,2,19,8
4,26,product,execute_tasks,5.968333333333333,3,0,6,2,19,8
4,27,product,execute_tasks,2.191666666666667,2,1,6,3,19,8
4,28,product,recover_critics,-0.02333333333333333,0,0,6,2,19,8
4,29,product,execute_tasks,5.891666666666667,3,0,6,2,19,8
4,30,product,execute_tasks,1.89,1,0,6,2,19,8
4,31,product,execute_tasks,5.898333333333333,3,0,6,2,19,8
4,32,product,execute_tasks,3.9466666666666663,2,0,6,2,19,8
4,33,product,execute_tasks,1.8783333333333332,1,0,6,2,19,8
4,34,product,execute_tasks,6.008333333333333,3,0,6,2,19,8
4,35,product,execute_tasks,2.0166666666666666,1,0,6,2,19,8
4,36,mcp,execute_tasks,5.8533333333333335,3,0,6,2,16,8
4,37,product,execute_tasks,3.965,2,0,6,2,16,8
4,38,product,execute_tasks,5.971666666666667,3,0,6,2,16,8
4,39,product,execute_tasks,4.003333333333333,2,0,6,2,16,8
4,40,product,execute_tasks,2.1216666666666666,2,1,6,3,16,8
4,41,product,recover_critics,2.003333333333333,1,0,6,2,16,8
4,42,product,execute_tasks,3.9,2,0,6,2,16,8
4,43,product,execute_tasks,1.9183333333333332,1,0,6,2,16,8
4,44,product,execute_tasks,1.9016666666666664,1,0,6,2,16,8
4,45,product,execute_tasks,3.9283333333333332,2,0,6,2,16,8
4,46,product,execute_tasks,5.976666666666667,3,0,6,2,16,8
4,47,product,execute_tasks,3.9766666666666666,2,0,6,2,16,8
4,48,product,execute_tasks,1.4733333333333334,1,1,6,2,16,9
4,49,product,execute_tasks,0.11166666666666661,1,1,6,3,16,9
4,50,product,recover_critics,1.8666666666666665,1,0,6,2,16,9
4,51,product,execute_tasks,1.998333333333333,1,0,6,2,16,9
4,52,product,execute_tasks,3.8566666666666665,2,0,6,2,16,9
4,53,product,execute_tasks,1.9249999999999998,1,0,6,2,16,9
4,54,product,execute_tasks,4.058333333333334,3,1,6,3,16,9
4,55,product,recover_critics,-0.045,0,0,6,2,16,9
4,56,product,execute_tasks,5.966666666666667,3,0,6,2,16,9
4,57,product,execute_tasks,2.1283333333333334,2,1,6,3,16,9
4,58,product,recover_critics,-0.0016666666666666635,0,0,6,2,16,9
4,59,product,execute_tasks,3.4916666666666667,2,1,6,2,16,10
4,60,product,execute_tasks,3.965,2,0,6,2,16,10
4,61,product,execute_tasks,1.9233333333333331,1,0,6,2,16,10
4,62,product,execute_tasks,5.991666666666666,3,0,6,2,16,10
4,63,product,execute_tasks,3.8616666666666664,2,0,6,2,16,10
4,64,product,execute_tasks,1.8749999999999998,1,0,6,2,16,10
4,65,product,execute_tasks,1.873333333333333,1,0,6,2,16,10
4,66,product,execute_tasks,5.8933333333333335,3,0,6,2,16,10
4,67,product,execute_tasks,6.008333333333333,3,0,6,2,16,10
4,68,product,execute_tasks,1.978333333333333,1,0,6,2,16,10
4,69,product,execute_tasks,1.9899999999999998,1,0,6,2,16,10
4,70,product,execute_tasks,3.98,2,0,6,2,16,10
4,71,product,execute_tasks,5.8566666666666665,3,0,6,2,16,10
4,72,product,execute_tasks,3.8516666666666666,2,0,6,2,16,10
4,73,product,execute_tasks,3.9116666666666666,2,0,6,2,16,10
4,74,product,execute_tasks,5.873333333333333,3,0,6,2,16,10
4,75,product,execute_tasks,1.9166666666666665,1,0,6,2,16,10
4,76,product,execute_tasks,3.79,3,2,6,3,16,11
4,77,product,recover_critics,-0.09000000000000001,0,0,6,2,16,11
4,78,product,execute_tasks,5.916666666666666,3,0,6,2,16,11
4,79,mcp,recover_critics,0.01666666666666667,0,0,6,2,16,7
4,80,product,execute_tasks,6.011666666666667,3,0,6,2,16,7
4,81,product,execute_tasks,4.1433333333333335,3,1,6,3,16,7
4,82,product,recover_critics,1.92,1,0,6,2,16,7
4,83,product,execute_tasks,1.9966666666666666,1,0,6,2,16,7
4,84,product,execute_tasks,2.1133333333333333,2,1,6,3,16,7
4,85,product,recover_critics,-0.41000000000000003,0,1,6,2,16,8
4,86,product,execute_tasks,3.5666666666666664,2,1,6,2,16,9
4,87,product,execute_tasks,5.873333333333333,3,0,6,2,16,9
4,88,product,execute_tasks,3.9166666666666665,2,0,6,2,16,9
4,89,product,execute_tasks,1.9649999999999999,1,0,6,2,16,9
4,90,product,execute_tasks,3.985,2,0,6,2,16,9
4,91,product,execute_tasks,1.9249999999999998,1,0,6,2,16,9
4,92,product,execute_tasks,0.09166666666666662,1,1,6,3,16,9
4,93,product,recover_critics,0.015,0,0,6,2,16,9
4,94,product,execute_tasks,1.9516666666666664,1,0,6,2,16,9
4,95,product,execute_tasks,5.91,3,0,6,2,16,9
4,96,product,execute_tasks,5.944999999999999,3,0,6,2,16,9
4,97,product,execute_tasks,3.9616666666666664,2,0,6,2,16,9
4,98,product,execute_tasks,2.1666666666666665,2,1,6,3,16,9
4,99,product,recover_critics,-0.03166666666666666,0,0,6,2,16,9
5,0,product,execute_tasks,5.878333333333333,3,0,25,9,20,6
5,1,product,execute_tasks,4.083333333333333,3,1,22,10,20,6
5,2,product,execute_tasks,3.9483333333333333,2,0,20,10,20,6
5,3,product,recover_critics,-0.11833333333333333,0,0,20,7,20,6
5,4,product,execute_tasks,5.918333333333333,3,0,17,7,20,6
5,5,product,execute_tasks,3.8716666666666666,2,0,15,7,20,6
5,6,product,execute_tasks,3.915,2,0,13,7,20,6
5,7,product,recover_critics,0.013333333333333336,0,0,13,4,20,6
5,8,product,execute_tasks,3.94,2,0,11,4,20,6
5,9,product,execute_tasks,4.191666666666666,3,1,8,5,20,6
5,10,product,recover_critics,-0.07666666666666667,0,0,8,3,20,6
5,11,product,execute_tasks,3.958333333333333,2,0,6,3,20,6
5,12,product,recover_critics,-0.5383333333333333,0,1,6,2,20,7
5,13,product,execute_tasks,3.8916666666666666,2,0,6,2,20,7
5,14,product,execute_tasks,3.913333333333333,2,0,6,2,20,7
5,15,product,execute_tasks,1.9816666666666665,1,0,6,2,20,7
5,16,product,execute_tasks,4.0,2,0,6,2,20,7
5,17,product,execute_tasks,1.8683333333333332,1,0,6,2,20,7
5,18,product,execute_tasks,5.9383333333333335,3,0,6,2,20,7
5,19,product,execute_tasks,2.086666666666667,2,1,6,3,20,7
5,20,product,recover_critics,-0.10666666666666667,0,0,6,2,20,7
5,21,mcp,execute_tasks,3.9683333333333333,2,0,6,2,18,7
5,22,product,execute_tasks,3.98,2,0,6,2,18,7
5,23,product,execute_tasks,1.7183333333333337,2,2,6,3,18,8
5,24,mcp,execute_tasks,3.3783333333333334,3,1,6,3,15,9
5,25,product,recover_critics,0.008333333333333338,0,0,6,2,15,9
5,26,product,execute_tasks,0.13499999999999995,1,1,6,3,15,9
5,27,product,recover_critics,-0.011666666666666665,0,0,6,2,15,9
5,28,product,execute_tasks,6.011666666666667,3,0,6,2,15,9
5,29,product,execute_tasks,5.886666666666667,3,0,6,2,15,9
5,30,product,execute_tasks,1.998333333333333,1,0,6,2,15,9
5,31,product,execute_tasks,3.9516666666666667,2,0,6,2,15,9
5,32,product,execute_tasks,1.9949999999999999,1,0,6,2,15,9
5,33,product,execute_tasks,3.9883333333333333,2,0,6,2,15,9
5,34,product,execute_tasks,3.9883333333333333,2,0,6,2,15,9
5,35,product,execute_tasks,1.9466666666666665,1,0,6,2,15,9
5,36,product,execute_tasks,1.4666666666666668,1,1,6,2,15,10
5,37,product,execute_tasks,3.9066666666666663,2,0,6,2,15,10
5,38,product,execute_tasks,1.9649999999999999,1,0,6,2,15,10
5,39,product,execute_tasks,3.9266666666666663,2,0,6,2,15,10
5,40,product,execute_tasks,1.89,1,0,6,2,15,10
5,41,product,execute_tasks,4.1466666666666665,3,1,6,3,15,10
5,42,product,recover_critics,-0.03833333333333333,0,0,6,2,15,10
5,43,product,execute_tasks,3.915,2,0,6,2,15,10
5,44,product,execute_tasks,5.983333333333333,3,0,6,2,15,10
5,45,product,execute_tasks,4.21,3,1,6,3,15,10
5,46,product,recover_critics,-0.12000000000000001,0,0,6,2,15,10
5,47,mcp,recover_critics,-0.8516666666666668,0,0,6,2,15,7
5,48,product,execute_tasks,3.9166666666666665,2,0,6,2,15,7
5,49,product,execute_tasks,4.015,2,0,6,2,15,7
5,50,product,execute_tasks,3.918333333333333,2,0,6,2,15,7
5,51,product,execute_tasks,1.9366666666666665,1,0,6,2,15,7
5,52,mcp,execute_tasks,1.2433333333333334,1,0,6,2,14,7
5,53,product,execute_tasks,3.4616666666666664,2,1,6,2,14,8
5,54,product,execute_tasks,-0.2700000000000001,1,2,6,3,14,9
5,55,product,recover_critics,-0.045,0,0,6,2,14,9
5,56,product,execute_tasks,2.1266666666666665,2,1,6,3,14,9
5,57,product,recover_critics,-0.07666666666666667,0,0,6,2,14,9
5,58,product,execute_tasks,1.9216666666666664,1,0,6,2,14,9
5,59,product,execute_tasks,5.863333333333333,3,0,6,2,14,9
5,60,product,execute_tasks,5.933333333333334,3,0,6,2,14,9
5,61,product,execute_tasks,5.878333333333333,3,0,6,2,14,9
5,62,product,execute_tasks,1.8966666666666665,1,0,6,2,14,9
5,63,product,execute_tasks,1.8916666666666666,1,0,6,2,14,9
5,64,product,execute_tasks,1.893333333333333,1,0,6,2,14,9
5,65,product,execute_tasks,3.908333333333333,2,0,6,2,14,9
5,66,product,execute_tasks,0.06333333333333327,1,1,6,3,14,9
5,67,product,recover_critics,-0.09999999999999999,0,0,6,2,14,9
5,68,product,execute_tasks,4.016666666666667,2,0,6,2,14,9
5,69,product,execute_tasks,4.206666666666667,3,1,6,3,14,9
5,70,product,recover_critics,-0.009999999999999995,0,0,6,2,14,9
5,71,product,execute_tasks,5.876666666666667,3,0,6,2,14,9
5,72,product,execute_tasks,3.868333333333333,2,0,6,2,14,9
5,73,product,execute_tasks,5.958333333333333,3,0,6,2,14,9
5,74,product,execute_tasks,2.125,2,1,6,3,14,9
5,75,product,recover_critics,-0.1333333333333333,0,0,6,2,14,9
5,76,product,execute_tasks,4.198333333333333,3,1,6,3,14,9
5,77,mcp,recover_critics,0.006666666666666668,0,0,6,3,14,6
5,78,product,recover_critics,-0.020000000000000004,0,0,6,2,14,6
5,79,product,execute_tasks,5.883333333333333,3,0,6,2,14,6
5,80,product,execute_tasks,5.931666666666667,3,0,6,2,14,6
5,81,product,execute_tasks,5.961666666666667,3,0,6,2,14,6
5,82,product,execute_tasks,2.0166666666666666,1,0,6,2,14,6
5,83,product,execute_tasks,5.998333333333333,3,0,6,2,14,6
5,84,product,execute_tasks,1.853333333333333,1,0,6,2,14,6
5,85,product,execute_tasks,1.8766666666666665,1,0,6,2,14,6
5,86,product,execute_tasks,3.9433333333333334,2,0,6,2,14,6
5,87,product,execute_tasks,4.0,2,0,6,2,14,6
5,88,product,execute_tasks,5.859999999999999,3,0,6,2,14,6
5,89,product,execute_tasks,5.971666666666667,3,0,6,2,14,6
5,90,product,execute_tasks,1.9383333333333332,1,0,6,2,14,6
5,91,product,execute_tasks,5.915,3,0,6,2,14,6
5,92,product,execute_tasks,1.8699999999999999,1,0,6,2,14,6
5,93,product,execute_tasks,1.9499999999999997,1,0,6,2,14,6
5,94,product,execute_tasks,2.115,2,1,6,3,14,6
5,95,product,recover_critics,0.011666666666666672,0,0,6,2,14,6
5,96,product,execute_tasks,2.145,2,1,6,3,14,6
5,97,product,recover_critics,-0.003333333333333334,0,0,6,2,14,6
5,98,product,execute_tasks,2.1816666666666666,2,1,6,3,14,6
5,99,product,recover_critics,-0.033333333333333326,0,0,6,2,14,6
6,0,product,execute_tasks,3.458333333333333,2,1,26,9,20,7
6,1,product,execute_tasks,5.8566666666666665,3,0,23,9,20,7
6,2,product,execute_tasks,5.863333333333333,3,0,20,9,20,7
6,3,product,execute_tasks,3.9283333333333332,2,0,18,9,20,7
6,4,product,recover_critics,-0.08166666666666665,0,0,18,6,20,7
6,5,product,execute_tasks,4.086666666666667,3,1,15,7,20,7
6,6,product,execute_tasks,1.9149999999999998,1,0,14,7,20,7
6,7,product,recover_critics,-0.07333333333333333,0,0,14,4,20,7
6,8,product,execute_tasks,0.08833333333333329,1,1,13,5,20,7
6,9,product,execute_tasks,5.99,3,0,10,5,20,7
6,10,product,recover_critics,-0.09499999999999999,0,0,10,3,20,7
6,11,product,execute_tasks,5.911666666666666,3,0,7,3,20,7
6,12,product,execute_tasks,1.913333333333333,1,0,6,3,20,7
6,13,product,recover_critics,1.8716666666666666,1,0,6,2,20,7
6,14,product,execute_tasks,0.12333333333333327,1,1,6,3,20,7
6,15,product,recover_critics,-0.018333333333333326,0,0,6,2,20,7
6,16,product,execute_tasks,5.941666666666666,3,0,6,2,20,7
6,17,mcp,execute_tasks,5.12,3,0,6,2,17,7
6,18,product,execute_tasks,5.89,3,0,6,2,17,7
6,19,product,execute_tasks,3.88,2,0,6,2,17,7
6,20,product,execute_tasks,0.10333333333333328,1,1,6,3,17,7
6,21,product,recover_critics,-0.04166666666666666,0,0,6,2,17,7
6,22,product,execute_tasks,4.145,3,1,6,3,17,7
6,23,product,recover_critics,-0.12166666666666666,0,0,6,2,17,7
6,24,product,execute_tasks,5.89,3,0,6,2,17,7
6,25,product,execute_tasks,5.911666666666666,3,0,6,2,17,7
6,26,product,execute_tasks,3.96,2,0,6,2,17,7
6,27,product,execute_tasks,1.8949999999999998,1,0,6,2,17,7
6,28,product,execute_tasks,5.515,3,1,6,2,17,8
6,29,product,execute_tasks,3.9716666666666667,2,0,6,2,17,8
6,30,product,execute_tasks,3.4966666666666666,2,1,6,2,17,9
6,31,product,execute_tasks,2.131666666666667,2,1,6,3,17,9
6,32,product,recover_critics,-0.09333333333333334,0,0,6,2,17,9
6,33,product,execute_tasks,2.0716666666666668,2,1,6,3,17,9
6,34,product,recover_critics,-0.08333333333333333,0,0,6,2,17,9
6,35,product,execute_tasks,1.853333333333333,1,0,6,2,17,9
6,36,product,execute_tasks,4.015,2,0,6,2,17,9
6,37,product,execute_tasks,3.913333333333333,2,0,6,2,17,9
6,38,product,execute_tasks,1.9099999999999997,1,0,6,2,17,9
6,39,product,execute_tasks,6.016666666666667,3,0,6,2,17,9
6,40,product,execute_tasks,3.908333333333333,2,0,6,2,17,9
6,41,product,execute_tasks,3.92,2,0,6,2,17,9
6,42,product,execute_tasks,5.958333333333333,3,0,6,2,17,9
6,43,product,execute_tasks,5.958333333333333,3,0,6,2,17,9
6,44,product,execute_tasks,5.903333333333333,3,0,6,2,17,9
6,45,product,execute_tasks,5.905,3,0,6,2,17,9
6,46,product,execute_tasks,5.973333333333333,3,0,6,2,17,9
6,47,product,execute_tasks,1.9316666666666664,1,0,6,2,17,9
6,48,mcp,recover_critics,-0.07666666666666667,0,0,6,2,17,6
6,49,product,execute_tasks,3.985,2,0,6,2,17,6
6,50,product,execute_tasks,0.17999999999999994,1,1,6,3,17,6
6,51,product,recover_critics,-0.14,0,0,6,2,17,6
6,52,product,execute_tasks,4.135,3,1,6,3,17,6
6,53,product,recover_critics,-0.41000000000000003,0,1,6,2,17,7
6,54,product,execute_tasks,4.075,3,1,6,3,17,7
6,55,product,recover_critics,-0.03833333333333333,0,0,6,2,17,7
6,56,product,execute_tasks,5.9783333333333335,3,0,6,2,17,7
6,57,product,execute_tasks,5.9783333333333335,3,0,6,2,17,7
6,58,product,execute_tasks,0.13999999999999996,1,1,6,3,17,7
6,59,product,recover_critics,0.013333333333333336,0,0,6,2,17,7
6,60,product,execute_tasks,2.1016666666666666,2,1,6,3,17,7
6,61,product,recover_critics,1.8616666666666666,1,0,6,2,17,7
6,62,product,execute_tasks,1.9799999999999998,1,0,6,2,17,7
6,63,product,execute_tasks,5.891666666666667,3,0,6,2,17,7
6,64,product,execute_tasks,4.181666666666667,3,1,6,3,17,7
6,65,product,recover_critics,-0.07666666666666667,0,0,6,2,17,7
6,66,product,execute_tasks,1.5666666666666669,1,1,6,2,17,8
6,67,product,execute_tasks,2.211666666666667,2,1,6,3,17,8
6,68,product,recover_critics,-0.039999999999999994,0,0,6,2,17,8
6,69,product,execute_tasks,1.9749999999999999,1,0,6,2,17,8
6,70,product,execute_tasks,1.9466666666666665,1,0,6,2,17,8
6,71,product,execute_tasks,3.9866666666666664,2,0,6,2,17,8
6,72,product,execute_tasks,4.166666666666667,3,1,6,3,17,8
6,73,product,recover_critics,-0.11833333333333333,0,0,6,2,17,8
6,74,product,execute_tasks,5.8933333333333335,3,0,6,2,17,8
6,75,product,execute_tasks,4.2,3,1,6,3,17,8
6,76,product,recover_critics,-0.008333333333333331,0,0,6,2,17,8
6,77,product,execute_tasks,1.913333333333333,1,0,6,2,17,8
6,78,product,execute_tasks,5.859999999999999,3,0,6,2,17,8
6,79,product,execute_tasks,5.92,3,0,6,2,17,8
6,80,product,execute_tasks,4.183333333333334,3,1,6,3,17,8
6,81,product,recover_critics,-0.021666666666666667,0,0,6,2,17,8
6,82,product,execute_tasks,4.001666666666667,2,0,6,2,17,8
6,83,product,execute_tasks,4.195,3,1,6,3,17,8
6,84,product,recover_critics,-0.5483333333333333,0,1,6,2,17,9
6,85,product,execute_tasks,3.8833333333333333,2,0,6,2,17,9
6,86,product,execute_tasks,3.933333333333333,2,0,6,2,17,9
6,87,product,execute_tasks,5.9383333333333335,3,0,6,2,17,9
6,88,product,execute_tasks,5.903333333333333,3,0,6,2,17,9
6,89,product,execute_tasks,3.9949999999999997,2,0,6,2,17,9
6,90,product,execute_tasks,0.21333333333333326,1,1,6,3,17,9
6,91,product,recover_critics,-0.003333333333333334,0,0,6,2,17,9
6,92,product,execute_tasks,4.113333333333333,3,1,6,3,17,9
6,93,product,recover_critics,-0.051666666666666666,0,0,6,2,17,9
6,94,product,execute_tasks,1.9299999999999997,1,0,6,2,17,9
6,95,product,execute_tasks,1.9733333333333332,1,0,6,2,17,9
6,96,product,execute_tasks,1.9366666666666665,1,0,6,2,17,9
6,97,product,execute_tasks,1.9683333333333333,1,0,6,2,17,9
6,98,product,execute_tasks,3.998333333333333,2,0,6,2,17,9
6,99,mcp,recover_critics,-0.8500000000000001,0,0,6,2,17,6
7,0,product,execute_tasks,5.868333333333333,3,0,25,9,20,6
7,1,product,execute_tasks,2.2016666666666667,2,1,23,10,20,6
7,2,product,execute_tasks,1.9,1,0,22,10,20,6
7,3,product,execute_tasks,0.21166666666666661,1,1,21,11,20,6
7,4,product,recover_critics,-0.13166666666666665,0,0,21,7,20,6
7,5,product,execute_tasks,2.0149999999999997,1,0,20,7,20,6
7,6,product,execute_tasks,1.9049999999999998,1,0,19,7,20,6
7,7,product,execute_tasks,5.984999999999999,3,0,16,7,20,6
7,8,product,execute_tasks,2.1533333333333333,2,1,14,8,20,6
7,9,product,recover_critics,-0.12833333333333335,0,0,14,5,20,6
7,10,product,execute_tasks,2.1883333333333335,2,1,12,6,20,6
7,11,product,recover_critics,-0.06666666666666667,0,0,12,4,20,6
7,12,product,execute_tasks,5.933333333333334,3,0,9,4,20,6
7,13,product,execute_tasks,5.988333333333333,3,0,6,4,20,6
7,14,product,recover_critics,-0.006666666666666661,0,0,6,2,20,6
7,15,product,execute_tasks,5.9399999999999995,3,0,6,2,20,6
7,16,product,execute_tasks,3.9549999999999996,2,0,6,2,20,6
7,17,product,execute_tasks,5.971666666666667,3,0,6,2,20,6
7,18,product,execute_tasks,5.601666666666667,3,1,6,2,20,7
7,19,product,execute_tasks,3.9883333333333333,2,0,6,2,20,7
7,20,product,execute_tasks,3.9749999999999996,2,0,6,2,20,7
7,21,product,execute_tasks,2.0166666666666666,1,0,6,2,20,7
7,22,product,execute_tasks,5.8933333333333335,3,0,6,2,20,7
7,23,product,execute_tasks,3.905,2,0,6,2,20,7
7,24,product,execute_tasks,4.19,3,1,6,3,20,7
7,25,product,recover_critics,-0.04166666666666666,0,0,6,2,20,7
7,26,product,execute_tasks,2.0016666666666665,1,0,6,2,20,7
7,27,product,execute_tasks,2.01,1,0,6,2,20,7
7,28,mcp,execute_tasks,2.205,2,1,6,2,18,8
7,29,product,execute_tasks,2.005,1,0,6,2,18,8
7,30,product,execute_tasks,1.9866666666666666,1,0,6,2,18,8
7,31,product,execute_tasks,5.906666666666666,3,0,6,2,18,8
7,32,product,execute_tasks,5.8933333333333335,3,0,6,2,18,8
7,33,product,execute_tasks,6.001666666666667,3,0,6,2,18,8
7,34,product,execute_tasks,4.168333333333333,3,1,6,3,18,8
7,35,product,recover_critics,1.9816666666666665,1,0,6,2,18,8
7,36,product,execute_tasks,4.078333333333333,3,1,6,3,18,8
7,37,product,recover_critics,-0.021666666666666667,0,0,6,2,18,8
7,38,product,execute_tasks,1.9099999999999997,1,0,6,2,18,8
7,39,product,execute_tasks,5.92,3,0,6,2,18,8
7,40,product,execute_tasks,5.928333333333333,3,0,6,2,18,8
7,41,product,execute_tasks,5.99,3,0,6,2,18,8
7,42,product,execute_tasks,3.965,2,0,6,2,18,8
7,43,product,execute_tasks,5.918333333333333,3,0,6,2,18,8
7,44,product,execute_tasks,1.9299999999999997,1,0,6,2,18,8
7,45,mcp,execute_tasks,1.9916666666666665,1,0,6,2,17,8
7,46,product,execute_tasks,2.09,2,1,6,3,17,8
7,47,product,recover_critics,1.8883333333333332,1,0,6,2,17,8
7,48,product,execute_tasks,3.9866666666666664,2,0,6,2,17,8
7,49,product,execute_tasks,3.9549999999999996,2,0,6,2,17,8
7,50,product,execute_tasks,0.07333333333333328,1,1,6,3,17,8
7,51,product,recover_critics,-0.12000000000000001,0,0,6,2,17,8
7,52,product,execute_tasks,1.8566666666666665,1,0,6,2,17,8
7,53,product,execute_tasks,3.8766666666666665,2,0,6,2,17,8
7,54,product,execute_tasks,3.998333333333333,2,0,6,2,17,8
7,55,product,execute_tasks,2.0116666666666667,1,0,6,2,17,8
7,56,product,execute_tasks,4.013333333333333,2,0,6,2,17,8
7,57,product,execute_tasks,1.9549999999999998,1,0,6,2,17,8
7,58,product,execute_tasks,2.013333333333333,1,0,6,2,17,8
7,59,product,execute_tasks,0.1016666666666666,1,1,6,3,17,8
7,60,product,recover_critics,1.9766666666666666,1,0,6,2,17,8
7,61,product,execute_tasks,0.1066666666666666,1,1,6,3,17,8
7,62,product,recover_critics,1.8966666666666665,1,0,6,2,17,8
7,63,product,execute_tasks,4.101666666666667,3,1,6,3,17,8
7,64,product,recover_critics,-0.12499999999999999,0,0,6,2,17,8
7,65,product,execute_tasks,1.9916666666666665,1,0,6,2,17,8
7,66,product,execute_tasks,1.883333333333333,1,0,6,2,17,8
7,67,product,execute_tasks,5.97,3,0,6,2,17,8
7,68,product,execute_tasks,2.1233333333333335,2,1,6,3,17,8
7,69,product,recover_critics,-0.08333333333333333,0,0,6,2,17,8
7,70,product,execute_tasks,1.461666666666667,1,1,6,2,17,9
7,71,product,execute_tasks,5.883333333333333,3,0,6,2,17,9
7,72,product,execute_tasks,3.9516666666666667,2,0,6,2,17,9
7,73,product,execute_tasks,5.901666666666666,3,0,6,2,17,9
7,74,product,execute_tasks,1.8516666666666666,1,0,6,2,17,9
7,75,product,execute_tasks,4.133333333333334,3,1,6,3,17,9
7,76,product,recover_critics,1.6033333333333335,1,1,6,2,17,10
7,77,product,execute_tasks,1.89,1,0,6,2,17,10
7,78,product,execute_tasks,1.5466666666666669,1,1,6,2,17,11
7,79,product,execute_tasks,1.9316666666666664,1,0,6,2,17,11
7,80,product,execute_tasks,3.9466666666666663,2,0,6,2,17,11
7,81,product,execute_tasks,1.9016666666666664,1,0,6,2,17,11
7,82,product,execute_tasks,5.881666666666667,3,0,6,2,17,11
7,83,product,execute_tasks,1.9716666666666665,1,0,6,2,17,11
7,84,product,execute_tasks,2.118333333333333,2,1,6,3,17,11
7,85,product,recover_critics,-0.043333333333333335,0,0,6,2,17,11
7,86,product,execute_tasks,5.878333333333333,3,0,6,2,17,11
7,87,product,execute_tasks,4.178333333333334,3,1,6,3,17,11
7,88,product,recover_critics,-0.4983333333333334,0,1,6,2,17,12
7,89,product,execute_tasks,-0.20500000000000007,1,2,6,3,17,13
7,90,product,recover_critics,1.9499999999999997,1,0,6,2,17,13
7,91,product,execute_tasks,1.9049999999999998,1,0,6,2,17,13
7,92,product,execute_tasks,1.9383333333333332,1,0,6,2,17,13
7,93,product,execute_tasks,3.9766666666666666,2,0,6,2,17,13
7,94,product,execute_tasks,5.886666666666667,3,0,6,2,17,13
7,95,product,execute_tasks,2.055,2,1,6,3,17,13
7,96,product,recover_critics,1.9816666666666665,1,0,6,2,17,13
7,97,product,execute_tasks,1.998333333333333,1,0,6,2,17,13
7,98,product,execute_tasks,4.216666666666667,3,1,6,3,17,13
7,99,product,recover_critics,-0.08666666666666666,0,0,6,2,17,13
8,0,product,execute_tasks,1.9249999999999998,1,0,27,9,20,6
8,1,mcp,execute_tasks,3.9266666666666663,2,0,27,9,18,6
8,2,product,execute_tasks,1.9833333333333332,1,0,26,9,18,6
8,3,product,execute_tasks,5.935,3,0,23,9,18,6
8,4,product,execute_tasks,2.0616666666666665,2,1,21,10,18,6
8,5,product,execute_tasks,5.961666666666667,3,0,18,10,18,6
8,6,product,recover_critics,-0.07333333333333333,0,0,18,7,18,6
8,7,mcp,execute_tasks,5.891666666666667,3,0,18,7,15,6
8,8,product,execute_tasks,5.96,3,0,15,7,15,6
8,9,product,execute_tasks,5.921666666666667,3,0,12,7,15,6
8,10,product,recover_critics,-0.021666666666666667,0,0,12,4,15,6
8,11,product,execute_tasks,1.9433333333333331,1,0,11,4,15,6
8,12,product,execute_tasks,1.978333333333333,1,0,10,4,15,6
8,13,product,execute_tasks,3.9116666666666666,2,0,8,4,15,6
8,14,product,recover_critics,-0.4516666666666667,0,1,8,2,15,7
8,15,product,execute_tasks,3.9066666666666663,2,0,6,2,15,7
8,16,product,execute_tasks,1.88,1,0,6,2,15,7
8,17,product,execute_tasks,5.95,3,0,6,2,15,7
8,18,product,execute_tasks,4.011666666666667,2,0,6,2,15,7
8,19,product,execute_tasks,5.9366666666666665,3,0,6,2,15,7
8,20,product,execute_tasks,1.913333333333333,1,0,6,2,15,7
8,21,product,execute_tasks,3.9266666666666663,2,0,6,2,15,7
8,22,product,execute_tasks,1.8683333333333332,1,0,6,2,15,7
8,23,product,execute_tasks,5.898333333333333,3,0,6,2,15,7
8,24,product,execute_tasks,4.125,3,1,6,3,15,7
8,25,product,recover_critics,-0.045,0,0,6,2,15,7
8,26,product,execute_tasks,1.9816666666666665,1,0,6,2,15,7
8,27,product,execute_tasks,5.875,3,0,6,2,15,7
8,28,product,execute_tasks,5.933333333333334,3,0,6,2,15,7
8,29,product,execute_tasks,4.053333333333334,3,1,6,3,15,7
8,30,product,recover_critics,-0.04166666666666666,0,0,6,2,15,7
8,31,product,execute_tasks,3.853333333333333,2,0,6,2,15,7
8,32,product,execute_tasks,3.8616666666666664,2,0,6,2,15,7
8,33,product,execute_tasks,3.9316666666666666,2,0,6,2,15,7
8,34,product,execute_tasks,3.9366666666666665,2,0,6,2,15,7
8,35,product,execute_tasks,5.878333333333333,3,0,6,2,15,7
8,36,product,execute_tasks,5.925,3,0,6,2,15,7
8,37,product,execute_tasks,1.9616666666666664,1,0,6,2,15,7
8,38,product,execute_tasks,5.876666666666667,3,0,6,2,15,7
8,39,product,execute_tasks,6.013333333333333,3,0,6,2,15,7
8,40,mcp,execute_tasks,1.9183333333333332,1,0,6,2,14,7
8,41,product,execute_tasks,4.173333333333334,3,1,6,3,14,7
8,42,product,recover_critics,1.8966666666666665,1,0,6,2,14,7
8,43,product,execute_tasks,3.893333333333333,2,0,6,2,14,7
8,44,product,execute_tasks,3.8866666666666667,2,0,6,2,14,7
8,45,product,execute_tasks,1.6083333333333334,1,1,6,2,14,8
8,46,product,execute_tasks,3.953333333333333,2,0,6,2,14,8
